person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
24.0,female,High School,61802.0,5,RENT,16000.0,MEDICAL,13.85,0.26,3.0,610,No,1
23.0,male,Associate,55125.0,1,RENT,16000.0,MEDICAL,16.45,0.29,4.0,658,No,1
21.0,male,Master,63342.0,0,RENT,16000.0,PERSONAL,15.7,0.25,4.0,610,No,1
22.0,female,Bachelor,64422.0,0,RENT,16000.0,EDUCATION,7.9,0.25,4.0,683,Yes,0
24.0,female,Bachelor,65886.0,2,RENT,16000.0,DEBTCONSOLIDATION,11.01,0.24,4.0,627,Yes,0
22.0,male,Bachelor,31303.0,0,MORTGAGE,4000.0,MEDICAL,12.73,0.13,2.0,716,No,1
25.0,female,Associate,59662.0,1,RENT,16000.0,DEBTCONSOLIDATION,11.01,0.27,4.0,672,No,1
22.0,male,High School,67314.0,1,RENT,16000.0,VENTURE,11.01,0.24,3.0,595,Yes,0
21.0,male,High School,66951.0,0,RENT,16000.0,DEBTCONSOLIDATION,8.94,0.24,2.0,679,No,0
21.0,female,High School,31293.0,3,MORTGAGE,6500.0,PERSONAL,14.26,0.21,2.0,616,No,1
22.0,male,Bachelor,31349.0,2,MORTGAGE,7000.0,PERSONAL,13.92,0.22,3.0,574,Yes,0
25.0,female,Bachelor,70677.0,0,RENT,16000.0,PERSONAL,11.01,0.23,2.0,660,Yes,0
25.0,male,Associate,63174.0,4,RENT,16000.0,EDUCATION,13.98,0.25,3.0,635,No,1
23.0,male,Master,31307.0,2,OWN,1000.0,EDUCATION,11.48,0.03,4.0,603,No,0
22.0,female,Master,31360.0,1,MORTGAGE,1000.0,MEDICAL,11.48,0.03,3.0,609,No,1
22.0,male,Associate,64006.0,0,RENT,16000.0,MEDICAL,12.69,0.25,3.0,648,No,1
26.0,female,Associate,72687.0,1,RENT,16000.0,DEBTCONSOLIDATION,7.49,0.22,2.0,624,Yes,0
24.0,female,High School,65845.0,3,RENT,16000.0,HOMEIMPROVEMENT,15.65,0.24,4.0,694,No,1
26.0,male,Master,65861.0,0,RENT,16000.0,VENTURE,14.83,0.24,2.0,638,No,1
24.0,female,Bachelor,31322.0,1,MORTGAGE,4000.0,MEDICAL,16.49,0.13,3.0,592,No,1
22.0,male,Bachelor,74104.0,2,RENT,16000.0,VENTURE,11.01,0.22,2.0,644,Yes,0
23.0,male,High School,75363.0,2,RENT,16000.0,VENTURE,7.49,0.21,2.0,551,Yes,0
23.0,male,Associate,31364.0,1,MORTGAGE,5000.0,PERSONAL,9.99,0.16,3.0,617,Yes,0
23.0,female,High School,31658.0,3,MORTGAGE,7850.0,DEBTCONSOLIDATION,13.49,0.25,4.0,522,Yes,0
22.0,female,Master,31526.0,2,MORTGAGE,7000.0,VENTURE,6.99,0.22,2.0,677,No,0
22.0,female,Bachelor,69691.0,0,RENT,16000.0,HOMEIMPROVEMENT,17.15,0.23,4.0,532,No,1
26.0,male,High School,31673.0,3,MORTGAGE,5600.0,HOMEIMPROVEMENT,11.91,0.18,4.0,554,Yes,0
22.0,female,Bachelor,69519.0,2,RENT,16000.0,MEDICAL,17.27,0.23,3.0,625,No,1
25.0,male,Associate,31830.0,3,MORTGAGE,12000.0,EDUCATION,13.47,0.38,2.0,626,No,1
23.0,male,Master,77758.0,0,RENT,16000.0,PERSONAL,10.74,0.21,3.0,671,No,0
24.0,male,Master,71459.0,3,RENT,16000.0,MEDICAL,19.47,0.22,2.0,684,No,1
22.0,female,Bachelor,78854.0,0,RENT,16000.0,EDUCATION,10.37,0.2,4.0,648,Yes,0
21.0,female,Bachelor,78756.0,2,RENT,16000.0,PERSONAL,9.91,0.2,3.0,666,Yes,0
24.0,male,Bachelor,31512.0,2,MORTGAGE,1500.0,EDUCATION,9.91,0.05,3.0,654,Yes,0
22.0,female,Master,78766.0,0,RENT,16000.0,MEDICAL,8.49,0.2,4.0,680,Yes,0
22.0,female,Associate,31907.0,0,OWN,3500.0,VENTURE,12.18,0.11,2.0,561,Yes,0
22.0,male,Bachelor,79139.0,2,RENT,16000.0,PERSONAL,7.88,0.2,3.0,668,No,0
24.0,male,High School,71664.0,0,RENT,16000.0,MEDICAL,16.45,0.22,2.0,587,No,1
23.0,male,Bachelor,78997.0,0,RENT,16000.0,PERSONAL,14.59,0.2,4.0,662,No,0
22.0,female,High School,32223.0,0,MORTGAGE,11325.0,VENTURE,10.65,0.35,3.0,465,Yes,0
22.0,male,Associate,79081.0,0,RENT,16000.0,DEBTCONSOLIDATION,13.47,0.2,3.0,509,Yes,0
22.0,male,Master,71782.0,0,RENT,16000.0,MEDICAL,16.32,0.22,3.0,562,No,1
25.0,female,Associate,80021.0,0,RENT,16000.0,HOMEIMPROVEMENT,10.0,0.2,4.0,580,Yes,0
22.0,male,Associate,31844.0,0,OTHER,3000.0,DEBTCONSOLIDATION,9.45,0.09,3.0,560,No,0
23.0,female,Master,74404.0,0,RENT,16000.0,HOMEIMPROVEMENT,16.0,0.22,3.0,630,No,1
23.0,male,Associate,76046.0,0,RENT,16000.0,DEBTCONSOLIDATION,14.54,0.21,2.0,560,No,1
23.0,male,Bachelor,76988.0,0,RENT,16000.0,EDUCATION,14.42,0.21,3.0,683,No,1
25.0,female,Associate,32178.0,4,MORTGAGE,3825.0,EDUCATION,11.71,0.12,2.0,691,Yes,0
20.0,male,Bachelor,78039.0,0,RENT,16000.0,VENTURE,15.31,0.21,4.0,671,No,1
24.0,female,Bachelor,87513.0,4,RENT,16000.0,PERSONAL,13.06,0.18,2.0,680,Yes,0
26.0,female,High School,89843.0,0,RENT,16000.0,HOMEIMPROVEMENT,14.84,0.18,3.0,618,Yes,0
24.0,female,Master,90149.0,1,RENT,16000.0,PERSONAL,11.86,0.18,3.0,636,Yes,0
26.0,male,Bachelor,91345.0,1,RENT,16000.0,HOMEIMPROVEMENT,17.27,0.18,4.0,545,Yes,0
26.0,male,Associate,32273.0,2,MORTGAGE,7000.0,HOMEIMPROVEMENT,10.99,0.22,4.0,665,Yes,0
26.0,female,Master,32334.0,5,MORTGAGE,12000.0,HOMEIMPROVEMENT,11.01,0.37,3.0,622,Yes,0
26.0,male,Bachelor,90760.0,1,RENT,16000.0,VENTURE,11.01,0.18,2.0,615,Yes,0
23.0,male,Bachelor,32433.0,3,MORTGAGE,7800.0,DEBTCONSOLIDATION,10.59,0.24,4.0,633,Yes,0
26.0,male,Bachelor,91043.0,6,RENT,16000.0,PERSONAL,13.35,0.18,2.0,655,No,0
23.0,female,Associate,32279.0,0,MORTGAGE,5000.0,MEDICAL,7.91,0.15,2.0,565,Yes,0
24.0,female,Bachelor,83935.0,3,RENT,16000.0,DEBTCONSOLIDATION,11.89,0.19,4.0,602,No,1
21.0,male,Bachelor,25289.0,0,RENT,1000.0,DEBTCONSOLIDATION,14.26,0.04,2.0,629,Yes,0
25.0,male,High School,32251.0,1,OWN,10000.0,EDUCATION,5.79,0.31,3.0,517,Yes,0
23.0,male,Bachelor,31937.0,0,OWN,2000.0,PERSONAL,10.36,0.06,2.0,643,No,0
22.0,female,High School,32056.0,0,MORTGAGE,4000.0,PERSONAL,9.25,0.12,2.0,542,Yes,0
21.0,male,High School,32410.0,0,OWN,6000.0,EDUCATION,5.79,0.19,2.0,633,Yes,0
25.0,male,Bachelor,29563.0,1,RENT,1000.0,MEDICAL,11.49,0.03,2.0,682,Yes,0
24.0,male,Associate,29548.0,3,RENT,1000.0,PERSONAL,17.99,0.03,3.0,631,No,1
23.0,male,Master,32165.0,2,MORTGAGE,10000.0,HOMEIMPROVEMENT,11.01,0.31,3.0,567,No,1
21.0,female,High School,29451.0,0,RENT,1000.0,MEDICAL,10.99,0.03,2.0,546,No,1
22.0,male,Bachelor,29839.0,0,RENT,1000.0,DEBTCONSOLIDATION,12.84,0.03,4.0,444,Yes,0
21.0,female,Associate,30774.0,0,RENT,1000.0,EDUCATION,13.98,0.03,4.0,641,Yes,0
26.0,male,Bachelor,30751.0,0,RENT,1000.0,MEDICAL,14.65,0.03,3.0,560,Yes,0
22.0,female,Master,31240.0,0,RENT,1000.0,DEBTCONSOLIDATION,15.95,0.03,2.0,682,No,1
26.0,female,Bachelor,32280.0,5,OWN,8500.0,DEBTCONSOLIDATION,16.45,0.26,3.0,684,No,1
21.0,male,High School,32379.0,1,MORTGAGE,14500.0,MEDICAL,14.61,0.45,2.0,499,No,1
24.0,female,Bachelor,32115.0,3,MORTGAGE,7000.0,MEDICAL,7.74,0.22,2.0,686,Yes,0
22.0,male,Master,34720.0,0,RENT,1000.0,HOMEIMPROVEMENT,16.29,0.03,3.0,599,No,1
25.0,female,Master,34502.0,3,RENT,1000.0,DEBTCONSOLIDATION,7.51,0.03,3.0,695,No,0
22.0,female,Master,32239.0,1,MORTGAGE,2000.0,EDUCATION,7.4,0.06,2.0,569,Yes,0
22.0,female,Associate,34732.0,0,RENT,1000.0,HOMEIMPROVEMENT,10.25,0.03,4.0,509,No,1
24.0,male,Associate,34565.0,0,RENT,1000.0,MEDICAL,12.53,0.03,4.0,627,Yes,0
23.0,male,Master,35182.0,1,RENT,1000.0,EDUCATION,7.9,0.03,3.0,624,Yes,0
22.0,male,Bachelor,35600.0,2,RENT,1000.0,VENTURE,7.29,0.03,4.0,631,Yes,0
22.0,male,High School,32114.0,2,MORTGAGE,17000.0,VENTURE,12.84,0.53,4.0,634,No,1
26.0,female,Master,35991.0,1,RENT,1000.0,MEDICAL,7.74,0.03,4.0,627,Yes,0
24.0,female,Associate,37240.0,3,RENT,1000.0,EDUCATION,7.51,0.03,2.0,579,Yes,0
21.0,female,Bachelor,36870.0,0,RENT,1000.0,EDUCATION,10.99,0.03,4.0,648,Yes,0
23.0,male,Associate,37075.0,0,RENT,1000.0,VENTURE,7.49,0.03,3.0,613,Yes,0
23.0,female,High School,32214.0,0,MORTGAGE,7000.0,VENTURE,14.93,0.22,4.0,643,Yes,0
21.0,male,Bachelor,36893.0,0,RENT,1000.0,DEBTCONSOLIDATION,11.01,0.03,3.0,681,No,0
22.0,female,High School,32541.0,1,MORTGAGE,500.0,PERSONAL,10.46,0.02,4.0,643,Yes,0
26.0,male,Associate,36677.0,1,RENT,1000.0,EDUCATION,9.63,0.03,3.0,514,Yes,0
25.0,female,Bachelor,32030.0,2,MORTGAGE,10000.0,EDUCATION,9.91,0.31,2.0,673,Yes,0
22.0,female,High School,32342.0,2,MORTGAGE,5000.0,EDUCATION,5.42,0.15,4.0,639,Yes,0
25.0,male,Associate,37112.0,3,RENT,1000.0,MEDICAL,12.87,0.03,2.0,663,Yes,0
26.0,female,Master,32258.0,2,MORTGAGE,6000.0,HOMEIMPROVEMENT,11.99,0.19,2.0,587,Yes,0
22.0,male,High School,32377.0,0,MORTGAGE,5000.0,EDUCATION,7.49,0.15,2.0,523,Yes,0
25.0,female,Bachelor,40794.0,2,RENT,1000.0,DEBTCONSOLIDATION,7.29,0.02,4.0,576,Yes,0
21.0,female,Associate,41384.0,0,RENT,1000.0,EDUCATION,10.99,0.02,2.0,633,Yes,0
22.0,male,High School,32086.0,0,MORTGAGE,12000.0,PERSONAL,7.88,0.37,4.0,548,No,1
21.0,female,High School,32309.0,0,OWN,7500.0,VENTURE,11.01,0.23,2.0,628,Yes,0
26.0,male,Bachelor,32612.0,3,MORTGAGE,10000.0,HOMEIMPROVEMENT,11.14,0.31,3.0,710,Yes,0
23.0,female,High School,41311.0,0,RENT,1000.0,PERSONAL,10.36,0.02,2.0,482,Yes,0
25.0,female,Bachelor,41269.0,0,RENT,1000.0,DEBTCONSOLIDATION,11.86,0.02,2.0,590,No,0
23.0,female,Associate,41486.0,2,RENT,1000.0,MEDICAL,7.37,0.02,4.0,623,Yes,0
23.0,male,Bachelor,42818.0,0,RENT,1000.0,VENTURE,11.99,0.02,4.0,645,Yes,0
25.0,female,Associate,42802.0,3,RENT,1000.0,MEDICAL,13.98,0.02,3.0,631,Yes,0
22.0,male,Bachelor,43183.0,2,RENT,1000.0,VENTURE,11.01,0.02,3.0,609,Yes,0
25.0,male,High School,42633.0,2,RENT,1000.0,VENTURE,11.99,0.02,3.0,688,No,0
26.0,male,Bachelor,35409.0,8,RENT,1000.0,EDUCATION,11.28,0.03,3.0,685,No,1
24.0,male,Associate,43172.0,4,RENT,1000.0,VENTURE,13.49,0.02,4.0,675,No,0
22.0,male,Associate,43133.0,0,RENT,1000.0,DEBTCONSOLIDATION,13.98,0.02,2.0,552,Yes,0
24.0,female,Associate,32597.0,3,MORTGAGE,6000.0,DEBTCONSOLIDATION,8.9,0.18,4.0,634,No,0
23.0,female,High School,44010.0,0,RENT,1000.0,EDUCATION,10.99,0.02,2.0,577,No,0
22.0,male,High School,43958.0,0,RENT,1000.0,MEDICAL,9.88,0.02,3.0,600,Yes,0
22.0,female,High School,44409.0,1,RENT,1000.0,EDUCATION,8.59,0.02,4.0,687,No,0
25.0,female,Bachelor,32844.0,3,MORTGAGE,7500.0,HOMEIMPROVEMENT,8.9,0.23,3.0,656,Yes,0
22.0,male,High School,44480.0,0,RENT,1000.0,PERSONAL,7.68,0.02,4.0,658,No,0
23.0,female,Bachelor,38081.0,2,RENT,1000.0,PERSONAL,14.96,0.03,3.0,622,No,1
25.0,male,Bachelor,39268.0,0,RENT,1000.0,MEDICAL,19.03,0.03,4.0,643,No,1
26.0,male,Associate,46563.0,2,RENT,1000.0,PERSONAL,15.27,0.02,3.0,639,Yes,0
24.0,male,Bachelor,39782.0,3,RENT,1000.0,EDUCATION,13.06,0.03,3.0,681,No,1
23.0,male,Associate,46990.0,3,RENT,1000.0,EDUCATION,11.01,0.02,3.0,630,Yes,0
22.0,male,High School,32673.0,0,MORTGAGE,1550.0,HOMEIMPROVEMENT,11.01,0.05,2.0,630,No,1
21.0,female,Bachelor,47010.0,0,RENT,1000.0,PERSONAL,14.22,0.02,3.0,654,Yes,0
25.0,male,Bachelor,41665.0,1,RENT,1000.0,EDUCATION,15.57,0.02,2.0,548,No,1
24.0,male,Bachelor,49388.0,0,RENT,1000.0,EDUCATION,7.49,0.02,3.0,668,Yes,0
22.0,female,Bachelor,48898.0,0,RENT,1000.0,DEBTCONSOLIDATION,7.9,0.02,4.0,561,Yes,0
23.0,female,High School,48860.0,0,RENT,1000.0,EDUCATION,6.03,0.02,2.0,646,No,0
24.0,female,Associate,49006.0,6,RENT,1000.0,MEDICAL,10.99,0.02,3.0,655,Yes,0
22.0,male,Bachelor,32478.0,0,MORTGAGE,1000.0,PERSONAL,11.01,0.03,2.0,532,No,1
25.0,female,High School,32723.0,2,MORTGAGE,5975.0,MEDICAL,12.99,0.18,4.0,560,Yes,0
23.0,male,Master,48901.0,3,RENT,1000.0,VENTURE,10.62,0.02,4.0,670,Yes,0
24.0,male,Master,48946.0,1,RENT,1000.0,EDUCATION,6.76,0.02,4.0,604,No,0
21.0,male,Associate,42664.0,0,RENT,1000.0,DEBTCONSOLIDATION,16.45,0.02,2.0,578,No,1
22.0,male,Associate,49775.0,0,RENT,1000.0,VENTURE,6.91,0.02,2.0,661,Yes,0
22.0,female,Bachelor,51369.0,0,RENT,1000.0,DEBTCONSOLIDATION,9.62,0.02,3.0,662,Yes,0
24.0,male,Bachelor,51266.0,1,RENT,1000.0,VENTURE,13.16,0.02,2.0,630,Yes,0
23.0,male,Bachelor,52520.0,2,RENT,1000.0,EDUCATION,7.51,0.02,3.0,659,No,0
25.0,female,High School,32374.0,0,MORTGAGE,4000.0,HOMEIMPROVEMENT,10.74,0.12,3.0,692,No,0
21.0,female,Associate,55266.0,0,RENT,1000.0,VENTURE,7.49,0.02,3.0,642,No,0
24.0,male,Bachelor,54752.0,1,RENT,1000.0,EDUCATION,7.4,0.02,3.0,547,No,0
23.0,female,Master,54580.0,0,RENT,1000.0,EDUCATION,14.26,0.02,2.0,544,Yes,0
25.0,female,High School,49914.0,0,RENT,1000.0,DEBTCONSOLIDATION,15.57,0.02,2.0,558,No,1
22.0,male,Master,58876.0,1,RENT,1000.0,EDUCATION,7.29,0.02,2.0,576,Yes,0
21.0,male,High School,51397.0,2,RENT,1000.0,PERSONAL,15.58,0.02,4.0,649,No,1
25.0,female,Bachelor,59552.0,0,RENT,1000.0,EDUCATION,7.66,0.02,3.0,587,Yes,0
21.0,male,Master,60555.0,0,RENT,1000.0,EDUCATION,13.49,0.02,3.0,617,No,0
26.0,male,Associate,32473.0,4,MORTGAGE,8500.0,PERSONAL,13.23,0.26,3.0,589,Yes,0
22.0,female,Bachelor,32536.0,0,MORTGAGE,4400.0,DEBTCONSOLIDATION,11.49,0.14,4.0,614,Yes,0
26.0,male,Bachelor,61243.0,2,RENT,1000.0,PERSONAL,5.42,0.02,3.0,668,No,0
23.0,male,Master,62219.0,0,RENT,1000.0,DEBTCONSOLIDATION,7.14,0.02,2.0,694,Yes,0
26.0,male,Associate,65789.0,3,RENT,1000.0,PERSONAL,11.71,0.02,3.0,682,Yes,0
22.0,female,Bachelor,68446.0,0,RENT,1000.0,EDUCATION,11.49,0.01,2.0,606,Yes,0
22.0,female,Bachelor,70345.0,0,RENT,1000.0,EDUCATION,11.26,0.01,3.0,655,No,0
26.0,male,Associate,77455.0,5,RENT,1000.0,DEBTCONSOLIDATION,10.75,0.01,3.0,659,No,0
21.0,male,Bachelor,32384.0,0,OWN,4000.0,VENTURE,7.51,0.12,4.0,632,Yes,0
23.0,male,Master,83985.0,1,RENT,1000.0,MEDICAL,7.29,0.01,3.0,698,No,0
24.0,male,Bachelor,85209.0,0,RENT,1000.0,DEBTCONSOLIDATION,8.59,0.01,2.0,675,Yes,0
22.0,female,High School,87469.0,0,RENT,1000.0,EDUCATION,7.88,0.01,3.0,633,Yes,0
25.0,male,Bachelor,32893.0,1,MORTGAGE,7200.0,MEDICAL,11.71,0.22,4.0,689,No,1
23.0,female,Master,91314.0,0,RENT,1000.0,PERSONAL,13.23,0.01,3.0,684,Yes,0
24.0,male,Master,105469.0,6,RENT,1000.0,PERSONAL,13.99,0.01,4.0,678,Yes,0
21.0,female,High School,33172.0,0,MORTGAGE,6000.0,MEDICAL,14.46,0.18,4.0,443,No,1
26.0,male,Master,116115.0,5,RENT,1000.0,HOMEIMPROVEMENT,10.36,0.01,3.0,608,Yes,0
23.0,male,Associate,46493.0,0,RENT,1075.0,DEBTCONSOLIDATION,11.01,0.02,3.0,629,Yes,0
23.0,male,Associate,32979.0,0,OWN,6000.0,VENTURE,8.0,0.18,3.0,549,No,0
23.0,female,Master,18051.0,1,RENT,1100.0,EDUCATION,11.99,0.06,4.0,655,No,0
25.0,male,Bachelor,42758.0,4,RENT,1100.0,DEBTCONSOLIDATION,6.76,0.03,2.0,651,No,0
23.0,male,Associate,93419.0,0,RENT,1150.0,VENTURE,10.95,0.01,2.0,654,Yes,0
24.0,male,Bachelor,12704.0,1,RENT,1200.0,VENTURE,7.29,0.09,4.0,678,No,0
24.0,male,Master,33160.0,6,MORTGAGE,1000.0,MEDICAL,12.53,0.03,2.0,670,No,0
23.0,male,High School,14224.0,0,RENT,1200.0,EDUCATION,6.91,0.08,3.0,661,Yes,0
21.0,male,High School,33472.0,0,MORTGAGE,2000.0,EDUCATION,6.99,0.06,3.0,604,No,1
24.0,male,High School,16630.0,1,RENT,1200.0,MEDICAL,11.89,0.07,2.0,624,No,0
22.0,female,Master,18301.0,0,RENT,1200.0,PERSONAL,10.37,0.07,2.0,687,Yes,0
22.0,male,High School,33094.0,0,MORTGAGE,3000.0,VENTURE,8.32,0.09,3.0,512,Yes,0
24.0,male,Master,18083.0,0,RENT,1200.0,MEDICAL,7.29,0.07,4.0,566,Yes,0
21.0,male,Bachelor,18224.0,0,RENT,1200.0,DEBTCONSOLIDATION,7.14,0.07,3.0,632,Yes,0
23.0,female,High School,19622.0,0,RENT,1200.0,VENTURE,14.91,0.06,4.0,626,No,1
22.0,female,High School,33258.0,2,OWN,7500.0,EDUCATION,11.01,0.23,4.0,544,No,0
21.0,male,Bachelor,20042.0,0,RENT,1200.0,EDUCATION,7.49,0.06,3.0,659,Yes,0
25.0,female,Associate,20918.0,1,RENT,1200.0,MEDICAL,10.38,0.06,2.0,630,No,0
24.0,female,High School,22529.0,2,RENT,1200.0,EDUCATION,11.89,0.05,4.0,612,Yes,0
21.0,male,Master,33310.0,0,MORTGAGE,9600.0,MEDICAL,13.49,0.29,2.0,651,No,0
23.0,male,High School,25397.0,0,RENT,1200.0,EDUCATION,18.25,0.05,4.0,585,No,1
23.0,male,High School,33086.0,0,OWN,5000.0,EDUCATION,10.65,0.15,4.0,636,No,0
23.0,male,High School,33341.0,1,OWN,6400.0,VENTURE,7.9,0.19,2.0,647,No,0
23.0,female,Associate,25738.0,1,RENT,1200.0,MEDICAL,7.9,0.05,2.0,571,Yes,0
22.0,male,High School,27174.0,0,RENT,1200.0,MEDICAL,5.99,0.04,2.0,632,Yes,0
22.0,female,Associate,33225.0,0,OWN,4800.0,MEDICAL,11.99,0.14,2.0,629,No,0
23.0,male,Associate,33472.0,0,MORTGAGE,1000.0,HOMEIMPROVEMENT,15.99,0.03,3.0,638,No,1
23.0,male,High School,32703.0,3,RENT,1200.0,DEBTCONSOLIDATION,14.35,0.04,4.0,670,No,1
22.0,female,Master,33893.0,0,RENT,1200.0,VENTURE,13.06,0.04,2.0,645,Yes,0
22.0,female,Master,34935.0,0,RENT,1200.0,MEDICAL,12.69,0.03,3.0,672,No,0
22.0,female,Bachelor,33621.0,2,OWN,10800.0,VENTURE,10.74,0.32,3.0,632,Yes,0
21.0,male,Associate,37481.0,0,RENT,1200.0,EDUCATION,9.62,0.03,3.0,648,Yes,0
26.0,female,Master,33643.0,0,MORTGAGE,3000.0,DEBTCONSOLIDATION,5.79,0.09,3.0,564,Yes,0
22.0,male,Associate,33690.0,4,OWN,7750.0,MEDICAL,10.37,0.23,3.0,570,Yes,0
26.0,male,High School,37463.0,3,RENT,1200.0,VENTURE,10.14,0.03,4.0,581,Yes,0
22.0,male,Master,38511.0,3,RENT,1200.0,PERSONAL,12.21,0.03,4.0,641,Yes,0
23.0,female,Bachelor,38674.0,1,RENT,1200.0,EDUCATION,8.88,0.03,2.0,669,Yes,0
24.0,female,Bachelor,40163.0,3,RENT,1200.0,MEDICAL,13.11,0.03,2.0,588,Yes,0
23.0,female,Master,33492.0,1,MORTGAGE,4000.0,EDUCATION,9.62,0.12,2.0,664,Yes,0
22.0,male,High School,33456.0,1,OWN,6000.0,MEDICAL,6.54,0.18,4.0,635,Yes,0
23.0,male,High School,41019.0,1,RENT,1200.0,EDUCATION,8.32,0.03,2.0,535,Yes,0
21.0,male,Bachelor,42044.0,0,RENT,1200.0,HOMEIMPROVEMENT,12.69,0.03,4.0,579,No,1
26.0,female,Master,41848.0,4,RENT,1200.0,VENTURE,9.91,0.03,3.0,615,Yes,0
22.0,female,High School,42555.0,0,RENT,1200.0,MEDICAL,19.29,0.03,4.0,636,No,1
22.0,male,Master,35365.0,0,RENT,1200.0,HOMEIMPROVEMENT,15.7,0.03,4.0,557,No,1
26.0,female,Associate,33534.0,2,MORTGAGE,3025.0,PERSONAL,15.95,0.09,2.0,556,Yes,0
23.0,male,High School,44135.0,0,RENT,1200.0,DEBTCONSOLIDATION,13.99,0.03,4.0,569,Yes,0
24.0,male,High School,44317.0,0,RENT,1200.0,EDUCATION,11.49,0.03,2.0,670,No,0
23.0,male,Bachelor,44493.0,2,RENT,1200.0,MEDICAL,10.37,0.03,3.0,669,Yes,0
21.0,female,Master,49151.0,1,RENT,1200.0,VENTURE,15.58,0.02,4.0,652,Yes,0
22.0,female,Bachelor,41747.0,0,RENT,1200.0,HOMEIMPROVEMENT,14.61,0.03,4.0,508,No,1
25.0,male,Associate,48675.0,4,RENT,1200.0,PERSONAL,8.0,0.02,4.0,648,No,0
25.0,male,Associate,52703.0,3,RENT,1200.0,MEDICAL,8.49,0.02,2.0,612,No,0
25.0,female,Master,52595.0,2,RENT,1200.0,VENTURE,9.91,0.02,4.0,611,Yes,0
24.0,female,Associate,33707.0,1,MORTGAGE,10000.0,EDUCATION,11.01,0.3,2.0,618,Yes,0
24.0,female,High School,33456.0,3,OWN,9475.0,MEDICAL,8.94,0.28,3.0,674,No,0
22.0,female,Bachelor,54620.0,0,RENT,1200.0,MEDICAL,12.68,0.02,3.0,668,No,0
23.0,female,Master,47451.0,2,RENT,1200.0,DEBTCONSOLIDATION,15.95,0.03,2.0,666,No,1
25.0,female,Bachelor,58759.0,0,RENT,1200.0,EDUCATION,12.68,0.02,4.0,631,No,0
22.0,male,High School,33286.0,1,MORTGAGE,12000.0,EDUCATION,11.01,0.36,3.0,636,No,1
22.0,female,Bachelor,33521.0,1,MORTGAGE,5000.0,DEBTCONSOLIDATION,12.18,0.15,4.0,518,Yes,0
25.0,male,High School,66909.0,0,RENT,1200.0,DEBTCONSOLIDATION,11.58,0.02,4.0,606,Yes,0
23.0,male,High School,70469.0,0,RENT,1200.0,EDUCATION,15.23,0.02,4.0,647,Yes,0
23.0,male,Bachelor,71451.0,0,RENT,1200.0,PERSONAL,11.71,0.02,4.0,665,Yes,0
24.0,male,Associate,33509.0,0,MORTGAGE,7500.0,DEBTCONSOLIDATION,10.39,0.22,2.0,655,Yes,0
25.0,male,High School,72883.0,7,RENT,1200.0,MEDICAL,7.66,0.02,3.0,667,Yes,0
23.0,male,Bachelor,73262.0,0,RENT,1200.0,DEBTCONSOLIDATION,11.01,0.02,3.0,615,Yes,0
22.0,male,High School,121454.0,0,RENT,1200.0,MEDICAL,8.59,0.01,2.0,523,No,0
24.0,male,Associate,12622.0,3,RENT,1300.0,EDUCATION,12.73,0.1,2.0,509,No,1
26.0,male,Associate,50272.0,4,RENT,1300.0,MEDICAL,7.9,0.03,4.0,629,Yes,0
24.0,male,High School,55118.0,4,RENT,1300.0,MEDICAL,13.61,0.02,4.0,477,Yes,0
26.0,male,Master,61030.0,4,RENT,1300.0,VENTURE,6.99,0.02,3.0,679,No,0
22.0,male,Master,65725.0,1,RENT,1300.0,DEBTCONSOLIDATION,14.27,0.02,2.0,700,No,1
25.0,female,Bachelor,33366.0,1,OTHER,8000.0,MEDICAL,15.05,0.24,2.0,579,No,1
24.0,male,High School,77492.0,1,RENT,1300.0,HOMEIMPROVEMENT,13.49,0.02,3.0,599,No,1
25.0,male,Associate,107530.0,0,RENT,1300.0,VENTURE,10.59,0.01,4.0,653,Yes,0
25.0,male,Bachelor,29628.0,5,RENT,1325.0,EDUCATION,13.49,0.04,2.0,700,No,1
24.0,male,Bachelor,32040.0,2,RENT,1325.0,MEDICAL,12.87,0.04,4.0,669,No,1
24.0,female,Bachelor,54187.0,0,RENT,1325.0,PERSONAL,10.0,0.02,4.0,583,No,1
26.0,female,Associate,33957.0,5,MORTGAGE,2750.0,DEBTCONSOLIDATION,9.63,0.08,2.0,552,Yes,0
25.0,male,Associate,62682.0,0,RENT,1325.0,VENTURE,14.79,0.02,3.0,669,Yes,0
21.0,female,High School,28729.0,0,RENT,1350.0,VENTURE,9.99,0.05,2.0,641,Yes,0
25.0,male,High School,51083.0,3,RENT,1350.0,DEBTCONSOLIDATION,5.42,0.03,2.0,591,Yes,0
22.0,female,Associate,84683.0,1,RENT,1350.0,DEBTCONSOLIDATION,12.68,0.02,3.0,583,Yes,0
24.0,female,Associate,12965.0,2,RENT,1400.0,VENTURE,10.83,0.11,4.0,655,No,0
22.0,male,Master,33824.0,0,MORTGAGE,3725.0,MEDICAL,12.69,0.11,2.0,660,No,0
23.0,female,Bachelor,18776.0,3,RENT,1400.0,DEBTCONSOLIDATION,15.62,0.07,3.0,558,No,1
23.0,male,Bachelor,33656.0,4,MORTGAGE,1925.0,VENTURE,11.01,0.06,3.0,631,Yes,0
